ru,de,"""Я хотел бы""",Ich möchte Ihnen gerne,,"""<em>Я хотел бы</em> кое-что прояснить, пока мы здесь.""","""<em>Ich möchte Ihnen gerne</em> etwas sagen, solange wir hier draußen sind.""",,
ru,de,"""ещё кое-что""",noch etwas,,"""Господин президент, есть <em>ещё кое-что</em>.""","""Mr. President, da ist <em>noch etwas</em>.""",,
ru,de,"""как раз""",gerade,,"""Я <em>как раз</em> доставала кое-что из машины.""","""Ich bin <em>gerade</em> dabei etwas Zubehör ins Auto zu bringen.""",,
ru,de,некоторые,einige,,"""Я знаю что <em>некоторые</em> из вас думают.""","""OK, ich weiß, was <em>einige</em> von euch denken.""",,
ru,de,прямо,direkt,,"""Мы доставим его <em>прямо</em> в госпиталь.""","""Nun denn, wir bringen in <em>direkt</em> ins Krankenhaus.""",,
ru,de,"""мы готовились к этому""",Wir haben uns auf diesen,,"""<em>Мы готовились к этому</em> дню.""","""<em>Wir haben uns auf diesen</em> Tag <em>vorbereitet</em>.""",,
ru,de,столько,so lange,,"""На <em>столько</em>, на сколько потребуется.""","""Nun, <em>so lange</em>, wie es nötig sein wird.""",,
ru,de,закончили,sind fertig,,"""Можете снимать ботинки, мы <em>закончили</em>.""","""Sie können jetzt die Schuhe ausziehen, wir <em>sind fertig</em>.""",,
ru,de,вернулись,sind zurück,,"""Ты знал, что они <em>вернулись</em>.""","""Du wusstest, sie <em>sind zurück</em>.""",,
ru,de,"""не так ли""",stimmt's,,"""Тут интереснее, <em>не так ли</em>?""","""Hier ist es besser, <em>stimmt's</em>?""",,
ru,de,"""не так ли""",nicht wahr,,"""Джаспер хорошо поработал, <em>не так ли</em>?""","""Jasper hat es ganz gut gemacht, <em>nicht wahr</em>?""",,
ru,de,"""этого не делал""",war's nicht,,"""Пап, я <em>этого не делал</em>.""","""Dad, ich <em>war's nicht</em>.""",,
ru,de,"""я вижу""",ich sehe,,"""Не важно, что <em>я вижу</em>.""","""Es spielt keine Rolle, was <em>ich sehe</em>.""",,
ru,de,приходил,kam,,"""Вообще-то, я <em>приходил</em> к тебе.""","""Eigentlich <em>kam</em> ich, um dich zu sehen.""",,
ru,de,"""теперь всё""",Jetzt ist alles,,"""Но <em>теперь всё</em> хорошо.""","""<em>Jetzt ist alles</em> in Ordnung.""",,
ru,de,"""ещё одна""",noch eine,,"""Значит, есть <em>ещё одна</em> лазейка.""","""Das bedeutet, dass es dort <em>noch eine</em> Einbruchstelle gibt.""",,
ru,de,"""ещё одна""",noch ein weiteres,,"""Той ночью была <em>ещё одна</em> девушка.""","""Also war an diesem Abend <em>noch ein weiteres</em> Mädchen dort.""",,
ru,de,прекрасный,ist,,"""Скажи, что у него <em>прекрасный</em> английский.""","""Sag ihm, sein Englisch <em>ist </em><em>wunderbar</em>.""",,
ru,de,распаковываться,auspacken,,"""Ладно, пойду <em>распаковываться</em>.""","""Okay, ich werde <em>auspacken</em><em> gehen</em>.""",,
ru,de,Скажи,Sag,,"""<em>Скажи</em>, что рад меня видеть.""","""<em>Sag</em>, dass du froh bist, mich zu sehen.""",,
ru,de,"""Взять с собой""",mitnehmen,,"""Можете <em>взять с собой</em>, когда поедете.""","""Du kannst sie <em>mitnehmen</em>, wenn du gehst.""",,
ru,de,"""мне охота""",ich will,,"""Но <em>охота</em> увидеть вживую.""","""Aber <em>ich will</em><em> die</em> echte.""",,
ru,de,входить,betreten,,"""Никому не дозволено туда <em>входить</em>.""","""Niemand darf es <em>betreten</em>.""",,
ru,de,были,hatte,,"""Но ваши 50 штук <em>были</em> самыми весёлыми.""","""Aber mit euren 50.000 <em>hatte</em> ich den meisten Spaß.""",,
ru,de,носить,anziehen,,"""Тогда ты должна <em>носить</em> его аккуратно.""","""Dann musst du es vorsichtig <em>anziehen</em>.""",,
ru,de,обратно,zurückzubringen,,"""Мы не сможем вернуть вас <em>обратно</em>.""","""Wir haben keine Maschine mehr, um Sie <em>zurückzubringen</em>.""",,
ru,de,ешь,iss,,"""Мэй, сядь спокойно и <em>ешь</em>.""","""Mei, setz dich hin und <em>iss</em>!""",,
ru,de,"""я понятия не имею""",ich habe keine Ahnung,,"""Но <em>я понятия не имею</em>, как туда вернуться.""","""Aber <em>ich habe keine Ahnung</em>, wie man dorthin zurückkommt.""",,
ru,de,вернуться,zurückkehren,,"""А мне, думаю, надо <em>вернуться</em> на свое.""","""Mein Gefühl sagt mir, dass ich in meine <em>zurückkehren</em> muss.""",,
ru,de,сюда,dahin,,"""Вот, просто... просто приведи его <em>сюда</em>.""","""Hier... bring ihn einfach <em>dahin</em>.""",,
ru,de,"""я пью""",ich trinke,,"""Что тебе за забота, почему <em>я пью</em>?""","""Was geht es dich an, warum <em>ich trinke</em>?""",,
ru,de,послушать,hören,,"""Стой, ты должна кое-что <em>послушать</em>.""","""Warte, es gibt da etwas, das du <em>hören</em> musst.""",,
ru,de,"""там быть""",dort sein,,"""Я должен был <em>там быть</em>.""","""Ich musst <em>dort sein</em>.""",,
ru,de,по,bis,,"""С 1915 <em>по</em> 1916 стал профессором юриспруденции.""","""Von 1915 <em>bis</em> 1916 war er schließlich selbst Professor der Rechtswissenschaften.""",,
ru,de,какое-то,irgendeinen,,"""Вы наложили <em>какое-то</em> проклятье.""","""Sie haben <em>irgendeinen</em> Zauber benutzt.""",,
ru,de,что-либо,überhaupt irgendetwas,,"""Нет, они не могут заставить меня <em>что-либо</em> делать.""","""Nein. Sie können mich nicht zwingen, <em>überhaupt irgendetwas</em> zu tun.""",,
ru,de,туда,hochgerannt,,"""Я сказал маме оставаться внизу, а сам побежал <em>туда</em>.""","""Ich sagte meiner Mutter, sie soll unten bleiben und bin <em>hochgerannt</em>.""",,
ru,de,вдвое,doppelt,,"""Я больше чем <em>вдвое</em> тебя старше.""","""Ich bin <em>doppelt</em> so alt wie du.""",,
ru,de,"""есть кое-кто""",es gibt jemanden,,"""Но <em>есть кое-кто</em> дома, кто нуждается во мне.""","""Aber <em>es gibt jemanden</em> zu Hause, der mich braucht.""",,
ru,de,аналогичный,ähnliche,,"""Каждый парень там наверху имеет <em>аналогичный</em> этому опыт, как минимум, единожды.""","""Alle Soldaten dort oben haben ganz <em>ähnliche</em> Erfahrungen gemacht, mindestens einmal, wenn nicht sogar mehrmals.""",,
ru,de,"""этой  вещи.""",diesem Ding.,,"""Все мои проблемы были из-за <em>этой вещи.</em>""","""Alle meine Probleme, waren nur wegen <em>diesem Ding.</em>""",,
ru,de,недавно,kürzlich,,"""А вы <em>недавно</em> начали носить своё.""","""Ja und Sie haben <em>kürzlich</em> damit angefangen, Ihren zu tragen.""",,
ru,de,"""должен быть там""",muss dort sein,,"""Кто-то <em>должен быть там</em>.""","""Jemand <em>muss dort sein</em>.""",,
ru,de,"""на этот раз""",dieses Mal,,"""Но <em>на этот раз</em>, мы его купим.""","""Aber <em>dieses Mal</em> kaufen wir eins.""",,
ru,de,"""должно быть""",vielleicht,,"""Я <em>должно быть</em> единственная кто может.""","""Ich bin <em>vielleicht</em> die Einzige, die es kann.""",,
ru,de,как-то,irgendwie,,"""Вот бы мне тут <em>как-то</em> помочь.""","""Ich wünschte, ich könnte dir <em>irgendwie</em> helfen.""",,
ru,de,"""мы начали без""",und haben angefangen,,"""Так как я спешу, <em>мы начали без</em> тебя.""","""Wir hatten's eilig <em>und haben angefangen</em>.""",,
ru,de,"""должно быть где-то""",muss es irgendwo sein,,"""Так что это <em>должно быть где-то</em> здесь.""","""Hier <em>muss es irgendwo sein</em>.""",,
ru,de,пойдешь,hingehen,,"""Ты никуда не <em>пойдешь</em>, Хаос!""","""Du wirst nirgendwo <em>hingehen</em>, Chaos.""",,
ru,de,"""мы начали без""",uns anzuschließen,,"""Надеюсь, вы не против, что <em>мы начали без</em> вас.""","""So nett von Ihnen, sich <em>uns anzuschließen</em>.""",,
ru,de,также,auch,,"""Для меня это <em>также</em> ново, но в подобных расследованиях...""","""Das ist <em>auch</em> für mich neu, aber in so einer Ermittlung...""",,
ru,de,"""было бы""",würde,,"""Это <em>было бы</em> логично, ведь...""","""Es <em>würde</em> Sinn machen, dass er kommt.""",,
ru,de,какой-то,irgendein,,"""Если это <em>какой-то</em> розыгрыш, он догадается.""","""Wenn das <em>irgendein</em> Trick ist, findet er es heraus.""",,
ru,de,достану,hole,,"""Я <em>достану</em> это как можно раньше.""","""Ich <em>hole</em> es, so schnell ich kann.""",,
ru,de,сильно,viel,,"""Ты <em>сильно</em> рисковал, помогая мне.""","""Du hast <em>viel</em> riskiert, um mir zu helfen.""",,
ru,de,выключишь,Könntest du wohl,,"""Будет здорово, если ты просто <em>выключишь</em> двигатель.""","""<em>Könntest du wohl</em> den Motor <em>ausmachen</em>?""",,
ru,de,"""кто из""",Welcher von,,"""А <em>кто из</em> них - ты?""","""<em>Welcher von</em> denen bist du?""",,
ru,de,попробовать,probieren,,"""Ну, вообще-то, я хотела бы <em>попробовать</em>, если не возражаешь.""","""Eigentlich wollte ich <em>probieren</em>, wenn du nichts dagegen hast.""",,
ru,de,я постараюсь,ich werde versuchen,,"""Знаю, и <em>я постараюсь</em> всё объяснить.""","""Ich weiß und <em>ich werde versuchen</em>, es zu erklären.""",,
ru,de,"""было бы""",es wäre,,"""Не думаю, что так <em>было бы</em> правильно.""","""Hab mir gedacht, <em>es wäre</em> nicht richtig.""",,
ru,de,входа,Eingang,,"""Я от <em>входа</em> вижу, что Пан скромник.""","""Ich sehe vom <em>Eingang</em> aus, dass Sie viel zu bescheiden sind.""",,
ru,de,"""Я пойду к""",Ich gehe zu,,"""<em>Я пойду к</em> нему и сам все выясню.""","""<em>Ich gehe zu</em> ihm.""",,
ru,de,первое,erste,,"""Вот последнее, да, она не говорила, а <em>первое</em>...""","""Den zweiten Teil nicht, der <em>erste</em>...""",,
ru,de,обратно,zurück,,"""Ты поможешь нам или вернёшься <em>обратно</em>.""","""Du hilfst uns, oder du gehst <em>zurück</em>.""",,
ru,de,почти,fast,,"""Но быстрее, уже <em>почти</em> 12.""","""Aber schnell, es ist <em>fast</em> 0:00 Uhr.""",,
ru,de,"""я мог бы""",könnte ich,,"""Может быть, <em>я мог бы</em> дать тебе деньги на лодку.""","""Vielleicht <em>könnte ich</em> dir das Geld dafür besorgen.""",,
ru,de,"""Было бы""",Es wäre,,"""<em>Было бы</em> намного проще с ключами.""","""<em>Es wäre</em> so viel leichter mit den Schlüsseln.""",,
ru,de,позже,dann,,"""И <em>позже</em> я пытался найти ее.""","""Und <em>dann</em> habe ich versucht, sie zu finden.""",,
ru,de,перед,vor,,"""Обьявляется 20-минутный перерыв <em>перед</em> следующим шоу.""","""Wir machen eine Pause von 20 Minuten <em>vor</em> dem nächsten Auftritt.""",,
ru,de,"""больше чем""",mehr als,,"""Но сегодня их <em>больше чем</em> 130.""","""Aber heute sind es <em>mehr als</em> 130 Löwen.""",,
ru,de,узнал,erfuhr,,"""Я <em>узнал</em>, чего они хотели взамен.""","""Und ich <em>erfuhr</em>, wofür sie sie nutzen wollten.""",,
ru,de,"""хотя бы это работает сейчас.""",auch funktioniert,,"""Посмотрим <em>хотя</em> бы, <em>работает</em> ли он.""","""Da wollen wir doch gleich mal sehen, ob er <em>auch funktioniert</em>.""",,
ru,de,поэтому,also,,"""Мне очень неудобно, <em>поэтому</em> я пойду.""","""Ich... fühle mich wirklich unwohl, <em>also</em> werde ich jetzt gehen.""",,
ru,de,хранить,aufbewahren,,"""Но знаешь, нам нужно было где-то <em>хранить</em> тела мета-людей.""","""Aber, du weißt schon, wir mussten die toten Meta-Menschen irgendwo <em>aufbewahren</em>.""",,
ru,de,поручить,überlassen,,"""Я думаю, согласование деталей мы можем <em>поручить</em> другим.""","""Die Details <em>überlassen</em> wir unseren Angestellten.""",,
ru,de,гора,Berg,,"""Высочайшая <em>гора</em> может быть подточена маленьким ручейком.""","""Der höchste <em>Berg</em> kann von einem winzigen Bach abgetragen werden.""",,
ru,de,весь,Die,,"""<em>Весь</em> город уже торчит.""","""<em>Die</em> Stadt ist <em>voll</em> davon.""",,
ru,de,соглашаться,zustimmen,,"""Я могу <em>соглашаться</em> со своим бывшим.""","""Ich kann meinem Ex auch <em>zustimmen</em>.""",,
ru,de,"""мне трудно""",Es ist schwer,,"""<em>Мне трудно</em> ответить на этот вопрос.""","""<em>Es ist schwer</em><em> für</em> mich, die Frage zu beantworten.""",,
ru,de,"""самый высокий""",höchste,,"""Это самый холодный, <em>самый высокий</em>, самый ветреный и сухой континент на Земле.""","""Es ist der kälteste, <em>höchste</em>, windigste und trockenste Kontinent auf der Erde.""",,
ru,de,больше,mehr,,"""Чем <em>больше</em> сопротивляешься, тем больнее.""","""Je <em>mehr</em> du dich wehrst, desto mehr tut es weh.""",,
ru,de,чем,als,,"""Но всё оказалось сложнее, <em>чем</em> я ожидал.""","""Das stellte sich <em>als</em> viel schwieriger heraus, <em>als</em> ich erwartet hatte.""",,
ru,de,скрывать,verstecken,,"""Я не говорю, что буду <em>скрывать</em> свою ориентацию.""","""Ich sage nicht, dass ich mich im Wandschrank <em>verstecken</em> werde.""",,
ru,de,близко,nahe,,"""И сейчас третий сидит очень <em>близко</em> от тебя.""","""Und ihr dritter Krimineller sitzt nun sehr <em>nahe</em> bei Ihnen.""",,
ru,de,исходный,ursprüngliche,,"""Для того чтобы вернуть элементам свечения их <em>исходный</em> цвет, необходимо просто снять флажок.""","""Um die <em>ursprüngliche</em> Farbe des Lichteffekts wiederherzustellen, müssen Sie das Kontrollkästchen deaktivieren.""",,
ru,de,кое-что,ein paar Dinge,,"""Мне нужно домой, - забрать <em>кое-что</em>.""","""Ich fahre nach Hause, um <em>ein paar Dinge</em> zu holen.""",,
ru,de,мышление,Denken,,"""Джесси, мне понадобится твоё быстрое <em>мышление</em>.""","""Jesse, ich werde etwas von deinem schnellen <em>Denken</em> brauchen.""",,
ru,de,"""покажу тебе""",Ich zeige dir,,"""Пойдем, <em>покажу тебе</em>, что я сделала.""","""<em>Ich zeige dir</em>, was ich getan habe.""",,
ru,de,"""я хожу""",ich gehe,,"""Как я и сказала: папа работает дома, а <em>я хожу</em> в школу.""","""Wie ich schon sagte, Dad arbeitet Zuhause und <em>ich gehe</em> in die Schule.""",,
ru,de,когда-нибудь,jemals,,"""Нейт, если тебе <em>когда-нибудь</em> понадобиться...""","""Nate, wenn du mich <em>jemals</em> brauchen solltest...""",,
ru,de,однажды,einmal,,"""Я <em>однажды</em> долго беседовал с белкой.""","""Ja, ich habe mich <em>einmal</em> lange mit einem Eichhörnchen unterhalten.""",,
ru,de,"""у моря""",am Meer,,"""Классно ведь, прямо <em>у моря</em>, город художников.""","""Ist doch schön, direkt <em>am Meer</em>, Künstlerstadt.""",,
ru,de,"""давно не видел""",lange nicht gesehen,,"""<em>Давно не видел</em> тебя.""","""Ich habe dich <em>lange nicht gesehen</em>.""",,
ru,de,беги,Los,,"""<em>Беги</em>, <em>беги</em>, <em>беги</em>, <em>беги</em>!""","""<em>Los</em>, <em>los</em>, <em>los</em>, <em>los</em>!""",,
ru,de,"""что там""",dass es,,"""Я понимаю, <em>что там</em> списки.""","""Ich verstehe, <em>dass es</em> eine Warteliste gibt.""",,
ru,de,"""лучше всех""",am besten,,"""Ты знаешь это место <em>лучше всех</em>.""","""Du kennst den Ort <em>am besten</em>.""",,
ru,de,уехать,gehen,,"""Если хочешь <em>уехать</em>, я не буду мешать.""","""Wenn du <em>gehen</em> willst, kann ich dich nicht hindern.""",,
ru,de,прости,es tut mir leid,,"""Отец, <em>прости</em> что разочаровал тебя...""","""Vater, <em>es tut mir leid</em>, dass ich dich enttäuscht habe...""",,
ru,de,"""не за что""",gern geschehen,,"""Да, <em>не за что</em>.""","""Ja, <em>gern geschehen</em>.""",,
ru,de,"""мог бы""",könnten,,"""Да, ты <em>мог бы</em> это сделать.""","""Ja, das <em>könnten</em> Sie tun.""",,
ru,de,вступить,beitreten,,"""Еще не поздно <em>вступить</em>, Ганс.""","""Du kannst immer noch <em>beitreten</em>, Hans.""",,
ru,de,наконец,endlich,,"""Считаешь, что ты <em>наконец</em> выиграл.""","""Es ist als ob du <em>endlich</em> gewonnen hast.""",,
ru,de,наблюдать,beobachten,,"""Но оно не эт я хочу <em>наблюдать</em>.""","""Aber es ist nicht dieses, was ich <em>beobachten</em> möchte.""",,
ru,de,угол,Ecke,,"""Возьмите этот <em>угол</em>... возьмите здесь, переместите сюда.""","""Jetzt in diese <em>Ecke</em>... übernehmen Sie hier drüben, schieben Sie es hier rüber.""",,
ru,de,трудный,schwierig,,"""Русский язык красивый, но <em>трудный</em>.""","""Die russische Sprache ist schön, aber <em>schwierig</em>.""",,
ru,de,другой,andere,,"""Было бы неплохо перебраться на <em>другой</em> корабль.""","""Vielleicht wäre es eine gute Idee, auf's <em>andere</em> zu gelangen.""",,
ru,de,мало,wenig,,"""Очень <em>мало</em> для такого количества человек.""","""Sehr <em>wenig</em> für die Menge an Menschen, die ihr habt.""",,
ru,de,сначала,zuerst,,"""Единственный логический вывод - <em>сначала</em> заняться сердцем.""","""Die einzige logische Schlussfolgerung ist, sich <em>zuerst</em> um das Herz zu kümmern.""",,
ru,de,"""пытаешься спасти""",wollen,,"""Да, ты <em>пытаешься спасти</em> мир.""","""Ja, Sie <em>wollen</em> die Welt <em>retten</em>.""",,
ru,de,"""потому что так""",weil ich das so,,"""Я не просил тебя уезжать, <em>потому что так</em> хотел.""","""Ich bat dich nicht darum, zu gehen, <em>weil ich das so</em> wollte.""",,
ru,de,сбежать,Wegzulaufen,,"""Так бросить работу, <em>сбежать</em> и жениться.""","""Einfach so zu kündigen. <em>Wegzulaufen</em> und zu heiraten.""",,
ru,de,"""если это не сработает""",wenn das nicht funktioniert,,"""А что, <em>если это не сработает</em>?""","""OLIVER: Und <em>wenn das nicht funktioniert</em>?""",,
ru,de,кого,wen,,"""Интересно, в <em>кого</em> попадёт первым.""","""Ich bin gespannt, <em>wen</em> es zuerst trifft.""",,
ru,de,около,etwa,,"""Люди видели меня в окрестностях <em>около</em> недели.""","""Die Leute haben mich jetzt <em>etwa</em> eine Woche lang gesehen.""",,
ru,de,"""принесу тебе""",Ich hole dir,,"""Сейчас <em>принесу тебе</em> еще лимон.""","""<em>Ich hole dir</em> noch eine Zitrone.""",,
ru,de,"""От Кого""",von wem's,,"""Но она узнает, <em>от кого</em> оно.""","""Sie wird wissen, <em>von wem's</em> ist.""",,
ru,de,"""ещё кое-что""",ist was,,"""Зацени, тут <em>ещё кое-что</em> осталось.""","""Nun, sieh mal, es <em>ist was</em> übrig.""",,
ru,de,чтобы,dass,,"""Что-то настолько крепкое, <em>чтобы</em> пережило тебя.""","""Etwas, das so mächtig ist, <em>dass</em> es auch nach dir weiterlebt.""",,
ru,de,"""тр чем мы""",TR,,"""<em>ТР</em>: Спасибо за взаимодействие на высоком уровне.""","""<em>TR</em>: Danke für die hochwertige Interaktion.""",,
ru,de,принадлежит,gehört,,"""Уверен, что это <em>принадлежит</em> тебе.""","""Ich bin ziemlich sicher, dass es dir <em>gehört</em>.""",,
ru,de,что,Weil,,"""Потому <em>что</em> понял, <em>что</em> ненавижу юристов.""","""Wieso? <em>Weil</em> mir klar wurde, <em>dass</em> ich Anwälte hasse.""",,
ru,de,написать,schreiben,,"""И всё же ты должна <em>написать</em> родителям.""","""Und doch denke ich, dass du deinen Eltern <em>schreiben</em> solltest.""",,
ru,de,"""из-за меня""",wegen mir,,"""Не надо ничего менять <em>из-за меня</em>.""","""Bitte ändern Sie <em>wegen mir</em> das Programm nicht.""",,
ru,de,"""вместо этого""",stattdessen,,"""Но <em>вместо этого</em> он выбрал мир.""","""Aber <em>stattdessen</em> hat er sich für den Frieden entschieden.""",,
ru,de,"""уже не так часто""",nicht mehr so viel,,"""Нет, <em>уже не так часто</em>.""","""Nein, <em>nicht mehr so viel</em>.""",,
ru,de,сюда,hierhin,,"""И после этого они перевели меня <em>сюда</em>.""","""Und dann haben sie mich <em>hierhin</em> gesteckt.""",,
ru,de,тут,hier,,"""Ты <em>тут</em> хорошо постарался, Бэллами.""","""Das hast du <em>hier</em> gut gemacht, Bellamy.""",,
ru,de,"""положить туда""",dorthin,,"""Можете <em>положить туда</em> фрикасе?""","""Das Frikassee kommt <em>dorthin</em>.""",,
ru,de,"""По дороге""",Auf dem Weg,,"""<em>По дороге</em> к реке мы заехали в бар.""","""<em>Auf dem Weg</em> zum Fluss haben wir bei einer Bar gehalten.""",,
ru,de,"""намного раньше""",viel früher,,"""Я думал, что он представится <em>намного раньше</em>, чем этот, понимаешь?""","""Aber ich dachte, es würde <em>viel früher</em> passieren.""",,
ru,de,"""просто хотела тебе сказать,что""",Ich bin hier um dir,,"""<em>Просто хотела тебе</em> сказать, насколько я...""","""<em>Ich bin hier um dir</em> zu sagen wie... beeindruckt ich bin.""",,
ru,de,"""сработает, тогда""","funktioniert,",,"""Если это не <em>сработает, тогда</em> не знаю, что сработает.""","""Wenn das nicht <em>funktioniert,</em> weiß <em>ich</em> nicht, was sonst.""",,
ru,de,надень,zieh dir,,"""Когда сможешь встать, <em>надень</em> вот это.""","""Wenn du bereit bist aufzustehen, <em>zieh dir</em> das an.""",,
ru,de,вернуться,zurückfahren,,"""Пруд. Что, если нам туда <em>вернуться</em>?""","""Was wäre, wenn wir tatsächlich dorthin <em>zurückfahren</em>?""",,
ru,de,кому,denen,,"""Стараюсь думать о тех, <em>кому</em> помогаю.""","""Ich konzentriere mich auf die, <em>denen</em> ich helfen kann.""",,
ru,de,"""вот это""",dir das,,"""Твой друг просил передать <em>вот это</em>.""","""Dein Freund bat mich, <em>dir das</em> zu geben.""",,
ru,de,учусь,lerne,,"""Я всё еще <em>учусь</em> как их делать.""","""Ich <em>lerne</em> immer noch, wie man Drinks macht.""",,
ru,de,"""долго не""",nicht lange,,"""Неужели меня так <em>долго не</em> было.""","""Ich war gar <em>nicht lange</em> weg.""",,
ru,de,"""для кого""",für wen,,"""Подумай, <em>для кого</em> это всё.""","""Denk daran, <em>für wen</em> das ist.""",,
ru,de,раньше,früher,,"""Будто бы мы бывали здесь <em>раньше</em>.""","""Fast so, als wenn er <em>früher</em> hier gewesen.""",,
ru,de,происходит,los ist,,"""И мама поняла, что что-то <em>происходит</em>.""","""Und deine Mutter weiß, dass etwas <em>los ist</em>.""",,
ru,de,учиться,lernen,,"""Нет, мне нужно <em>учиться</em> жить одной.""","""Nein, ich muss <em>lernen</em>, allein zu sein.""",,
ru,de,дальше,weiter,,"""Ничего, сестра, спи <em>дальше</em>.""","""Alles gut, meine Schwester, schlaf <em>weiter</em>.""",,
ru,de,"""я ищу""",ich suchen soll,,"""Даже не знаю чего <em>я ищу</em>.""","""Ich weiß nicht, wonach <em>ich suchen soll</em>.""",,
ru,de,"""как раз хотел""",wollte gerade,,"""Прости, я <em>как раз хотел</em> позвонить.""","""Ich <em>wollte gerade</em> anrufen.""",,
ru,de,"""не так уж много""",nicht viel,,"""Ну, я <em>не так уж много</em> знаю.""","""Nun, ich weiß <em>nicht viel</em>.""",,
ru,de,всех остальных,alle anderen,,"Меня это волновало меньше, чем <em>всех остальных</em>.","Ich glaube, es hat mich weniger gestört als <em>alle anderen</em>.",,
ru,de,"""когда он пришел""",als er kam,,"""Заключили сделку, а <em>когда он пришел</em> за деньгами...""","""<em>als er kam</em>, um das Geld zu holen...""",,
ru,de,"""Еще раз""",noch mal,,"""<em>Еще раз</em>, спасибо за помощь.""","""Danke <em>noch mal</em>, dass du uns hilfst.""",,
ru,de,"""не было никого""",war niemand,,"""На борту <em>не было никого</em> видно.""","""An Bord <em>war niemand</em> zu sehen.""",,
ru,de,такое случается.,das passiert.,,"Да, ненавижу, когда <em>такое случается.</em>","Ja, ich hasse es, wenn <em>das passiert.</em>",,
ru,de,"""ты поедешь""",du gehst,,"""Дэнни, <em>ты поедешь</em> с ним.""","""Danny, <em>du gehst</em> mit ihm.""",,
ru,de,очевидно,offensichtlich,,"Да ладно, это же <em>очевидно</em>.","Oh, komm schon, es ist <em class=""both"">offensichtlich</em>.",,
ru,de,позвонить,telefonieren,,"""Мне нужно срочно <em>позвонить</em>, чтобы пресечь предательство.""","""Ich muss dringend <em>telefonieren</em>, um einen Hochverrat zu verhindern.""",,
ru,de,перед,vorher,,"""Ливай позвонил мне прямо <em>перед</em> случившимся.""","""Levi hat mich kurz <em>vorher</em> angerufen.""",,
ru,de,"""через неделю""",heute,,"""А еще это значит, что <em>через неделю</em> я уже буду дома.""","""Es bedeutet auch, dass ich <em>heute </em><em>in einer Woche</em> nach Hause komme.""",,
ru,de,"""через неделю""",Heute,,"""Они приедут <em>через неделю</em>?""","""<em>Heute </em><em>in einer Woche</em>.""",,
ru,de,кто-то,jemand,,"""Я не понимаю зачем нам нужен <em>кто-то</em> ещё.""","""Ich verstehe nicht, warum wir noch <em>jemand</em> anderes brauchen.""",,
ru,de,"""так что вам""",also müsst ihr,,"""Они использовали пенни, <em>так что вам</em> нужен один из них.""","""Man verwendet immer Pfennige, <em>also müsst ihr</em> einen davon finden.""",,
ru,de,бы не хотел,würde nicht wollen,,"Он <em>бы не хотел</em>, чтобы ты себя винила.","Er <em class=""both"">würde nicht wollen</em>, dass du dir die Schuld gibst.",,
ru,de,однако не,jedoch nicht,,<em>Однако не</em> всё идет по плану...,"Das Vorhaben verläuft <em class=""both"">jedoch nicht</em> ganz nach Plan.",,
ru,de,"""лишь бы не""",nur nicht,,"""Куда угодно, <em>лишь бы не</em> быть здесь.""","""Überallhin, <em>nur nicht</em> hier.""",,
ru,de,"""всего пару""",nur ein paar,,"""Меня не будет <em>всего пару</em> дней.""","""Sollte <em>nur ein paar</em> Tage dauern.""",,
ru,de,"""все люди""",alle Leute,,"""Тут <em>все люди</em>, которых она обманула.""","""Darin stehen <em>alle Leute</em>, die sie betrogen hat.""",,
ru,de,кого-то,jemanden,,"""Что можно <em>кого-то</em> найти, влюбиться, и чтоб надолго.""","""Dass ich <em>jemanden</em> finde, mich verliebe, und dass es hält.""",,
ru,de,"""это больше не""",Das ist nicht mehr,,"""<em>Это больше не</em> его угол!""","""<em>Das ist nicht mehr</em> seine Ecke!""",,
ru,de,"""Про что""",worüber,,"""Как думаешь, <em>про что</em> они разговаривают?""","""Was denkst du, <em>worüber</em> sie reden?""",,
ru,de,привел,gebracht hast,,"""Я люблю это, ты <em>привел</em> меня сюда.""","""Ich liebe es, dass du mich hierher <em>gebracht hast</em>.""",,
ru,de,внутрь,hinein,,"""Том зажег свет и вошел <em>внутрь</em>.""","""Tom schaltete das Licht an und ging <em>hinein</em>.""",,
ru,de,кроме того,außerdem,,И <em>кроме того</em>... я здесь читаю.,"Und <em class=""both"">außerdem</em> - lese ich hier.",,
ru,de,неожиданный,unerwartet,,"""На этот раз, действительно слишком <em>неожиданный</em> для отца""","""Diese Zeit, wirklich zu <em>unerwartet</em> für Vater""",,
ru,de,собирался,wolltest,,Ты <em>собирался</em> попросить выйти за тебя.,"Du <em>wolltest</em> mich fragen, ob ich dich heirate.",,
ru,de,Какой ты купил?,hast du,,"Дорогая, <em>ты купила</em> туалетку с маленькой девочкой.","Honig, die Art <em>hast du</em> mit dem kleinen Mädchen.",,
ru,de,выглядит,sieht aus,,"""Кабинет капитана <em>выглядит</em> как зона военных действий.""","""Das Büro des Captains <em>sieht aus</em> wie ein Kriegsschauplatz.""",,
ru,de,"""ты думаешь""",denkst du,,"""Вот теперь <em>ты думаешь</em>, как вождь своего народа.""","""Jetzt <em>denkst du</em> wie ein Führer deines Volkes.""",,
ru,de,словно,als wäre,,"""Она выглядит, <em>словно</em> ей 15.""","""Sie sieht aus, <em>als wäre</em> sie 15.""",,
ru,de,"""как только""",sobald,,"""Перезвони, <em>как только</em> получишь это.""","""Rufen Sie mich an, <em>sobald</em> Sie das abgehört haben.""",,
